City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
291,mersa matruh,31.3525,27.2453,21.11,78,40,6.69,EG,1700339013
292,kourou,5.1552,-52.6478,29.03,75,29,3.69,GF,1700339014
293,bafq,31.6128,55.4107,17.63,34,0,0.51,IR,1700339015
294,sake,-1.5736,29.045,17.19,95,52,0.51,CD,1700339017
295,sant lluis,39.8526,4.2594,17.22,88,20,3.6,ES,1700339018
296,nago,26.5881,127.9761,16.24,60,99,3.4,JP,1700339019
297,tchibanga,-2.85,11.0333,23.06,97,100,1.73,GA,1700339020
298,kerrville,30.0474,-99.1403,17.78,77,100,2.06,US,1700339022
299,luganville,-15.5333,167.1667,26.85,84,74,4.0,VU,1700338743
300,namibe,-15.1961,12.1522,24.56,73,88,3.29,AO,1700339024
301,finike,36.295,30.1406,16.84,53,29,8.09,TR,1700339025
302,saudarkrokur,65.7461,-19.6394,1.04,77,100,2.98,IS,1700339026
303,nyurba,63.2842,118.3319,-18.63,98,100,0.96,RU,1700339027
304,holdrege,40.4403,-99.3698,19.15,32,0,3.09,US,1700339028
305,shimoda,34.6667,138.95,8.39,80,2,9.13,JP,1700339030
306,yulinshi,38.2906,109.7494,1.7,35,0,2.23,CN,1700339031
307,nemuro,43.3236,145.575,6.61,65,64,10.61,JP,1700339032
308,port lincoln,-34.7333,135.8667,13.16,89,20,4.6,AU,1700339033
309,talcahuano,-36.7167,-73.1167,14.82,63,75,4.12,CL,1700338816
310,saipan,15.1355,145.701,28.39,89,75,8.75,MP,1700338925
311,sapporo,43.0642,141.3469,4.42,68,96,4.93,JP,1700339036
312,timimoun,29.2639,0.231,20.21,26,0,5.14,DZ,1700339038
313,rocky mountain house,52.3668,-114.9188,11.06,40,15,1.54,CA,1700339039
314,zhangjiakou,40.81,114.8794,1.02,46,0,2.29,CN,1700339040
315,lata,40.1629,-8.3327,14.95,91,3,0.29,PT,1700339041
316,princeville,45.7668,-61.2985,15.79,93,100,6.17,CA,1700339042
317,mildura,-34.2,142.15,15.6,50,72,3.1,AU,1700339043
318,medina del campo,41.3124,-4.9141,14.32,61,11,1.73,ES,1700339045
319,tomohon,1.3346,124.8392,19.52,91,28,0.53,ID,1700339046
320,mao,39.8885,4.2658,17.31,88,20,3.6,ES,1700339048
321,betio village,1.358,172.9211,30.02,73,13,4.55,KI,1700339049
322,wick,58.4333,-3.0833,9.03,93,100,5.14,GB,1700339050
323,yigo village,13.5361,144.8886,27.62,90,100,6.69,GU,1700339052
324,halfway,39.6207,-77.7589,12.41,43,0,6.69,US,1700339053
325,arraial do cabo,-22.9661,-42.0278,30.98,74,0,8.75,BR,1700339055
326,divinopolis,-20.1389,-44.8839,35.91,23,97,3.64,BR,1700338789
327,enewetak,11.3474,162.3373,28.2,77,21,8.09,MH,1700339057
328,igarka,67.4667,86.5833,-17.99,97,100,4.13,RU,1700339059
329,la ligua,-32.4524,-71.2311,23.02,44,100,4.54,CL,1700339060
330,turan,16.0678,108.2208,20.99,78,40,0.0,VN,1700338886
331,jumla,29.2747,82.1838,6.76,35,0,2.38,NP,1700339062
332,griffith,41.5284,-87.4237,12.3,32,0,5.14,US,1700339064
333,fisterra,42.9049,-9.2629,16.53,92,99,5.59,ES,1700339065
334,i-n-salah,27.1935,2.4607,22.75,21,8,5.6,DZ,1700339067
335,soe,-9.8607,124.284,19.26,91,65,1.45,ID,1700339068
336,jalal-abad,40.9333,73.0,10.8,29,100,1.6,KG,1700339069
337,coquimbo,-29.9533,-71.3436,17.85,77,0,7.2,CL,1700339034
338,arsen'yev,44.1631,133.2733,-10.82,95,45,0.93,RU,1700339072
339,pudozh,61.8099,36.5345,-2.25,92,100,4.02,RU,1700339074
340,tomatlan,19.9333,-105.25,31.21,61,40,3.16,MX,1700339075
341,yuzhno-kurilsk,44.0306,145.8556,9.1,74,97,5.67,RU,1700339077
342,hammerfest,70.6634,23.6821,-0.75,80,40,4.12,NO,1700339078
343,nova sintra,14.8667,-24.7167,23.9,68,61,4.15,CV,1700339079
344,ataq,14.5377,46.8319,21.46,78,10,3.61,YE,1700339081
345,kannad,20.2667,75.1333,20.11,57,0,2.69,IN,1700339082
346,bakanas,44.8081,76.2772,9.71,66,78,5.51,KZ,1700339083
347,aden,12.7794,45.0367,27.21,83,100,7.4,YE,1700339084
348,yuncheng,35.0231,110.9928,7.17,42,0,0.38,CN,1700339085
349,fatehpur sikri,27.1,77.6667,18.35,46,35,0.76,IN,1700339086
350,nieuw amsterdam,5.8833,-55.0833,32.09,58,20,2.06,SR,1700339088
351,leua,48.2156,18.6071,3.61,80,26,2.85,SK,1700339089
352,aldinga beach,-35.2793,138.4604,15.7,90,3,3.2,AU,1700339090
353,juan griego,11.0817,-63.9655,29.06,73,37,6.95,VE,1700339091
354,fale old settlement,-9.3852,-171.2468,29.35,77,78,6.96,TK,1700339092
355,tsiombe,-25.3,45.4833,23.75,85,0,2.15,MG,1700339093
356,sinop,41.7711,34.8709,11.13,89,94,4.8,TR,1700339095
357,guruvayur,10.5943,76.0411,25.82,87,87,1.84,IN,1700339096
358,badger,64.8,-147.5333,-13.86,86,100,2.57,US,1700339097
359,lorengau,-2.0226,147.2712,27.14,83,24,3.63,PG,1700339098
360,san fernando,15.0286,120.6898,23.85,84,46,2.1,PH,1700338884
361,dunedin,-45.8742,170.5036,12.67,82,33,0.89,NZ,1700339101
362,kostanjevica na krki,45.8461,15.4222,5.37,97,49,0.89,SI,1700339102
363,vernon,50.2581,-119.2691,5.89,75,61,1.03,CA,1700338914
364,caleta de carquin,-11.0925,-77.6267,21.74,73,93,3.92,PE,1700339105
365,mineiros,-17.5694,-52.5511,32.27,32,100,2.77,BR,1700339034
366,camarinas,43.1311,-9.1817,16.63,92,93,5.62,ES,1700339108
367,kotlas,61.2611,46.6556,-5.53,86,100,3.58,RU,1700339109
368,balvi,57.1313,27.2658,-3.92,89,100,1.51,LV,1700339110
369,samfya,-11.3649,29.5565,25.38,55,51,1.3,ZM,1700339112
370,ilha de mocambique,-15.0342,40.7358,26.62,83,0,4.69,MZ,1700339113
371,port isabel,26.0734,-97.2086,28.05,57,40,4.12,US,1700339114
372,sayaxche,16.5167,-90.1667,27.91,55,7,2.02,GT,1700339116
373,zhenlai,45.8495,123.2973,-3.52,73,12,4.32,CN,1700339117
374,taoudenni,22.6783,-3.9836,26.83,15,0,4.52,ML,1700339119
375,kuanda,56.3161,116.0806,-13.49,98,100,0.72,RU,1700339120
376,saint-philippe,-21.3585,55.7679,21.77,69,0,3.38,RE,1700339121
377,dzidzantun,21.25,-89.05,28.32,58,40,3.35,MX,1700339122
378,tazacorte,28.629,-17.9293,25.08,31,20,4.47,ES,1700339124
379,hakui,36.8833,136.7833,9.89,71,87,6.22,JP,1700339125
380,siwa oasis,29.2041,25.5195,20.42,60,0,5.04,EG,1700339127
381,sao jose da coroa grande,-8.8978,-35.1478,27.22,70,11,5.35,BR,1700339128
382,sorong,-0.8833,131.25,25.26,83,92,2.62,ID,1700339130
383,kipushi,-11.7667,27.2333,20.33,67,100,2.11,CD,1700339131
384,gandajika,-6.75,23.95,20.11,99,100,1.43,CD,1700339132
385,broome,42.2506,-75.833,6.98,67,0,5.66,US,1700339133
386,loikaw,19.6742,97.2094,18.13,95,92,0.67,MM,1700339135
387,nogliki,51.8333,143.1667,-0.37,76,100,2.68,RU,1700339136
388,jatani,20.1667,85.7,23.02,94,20,1.54,IN,1700339137
389,businga,3.3333,20.8833,22.75,97,56,0.68,CD,1700339139
390,ts'khinvali,42.2276,43.9686,7.4,49,100,2.71,GE,1700339141
391,puerto baquerizo moreno,-0.9,-89.6,26.55,83,20,5.14,EC,1700339142
392,tha khanon,9.0302,98.9529,26.68,91,100,2.6,TH,1700339144
393,borogontsy,62.6683,131.1683,-21.24,100,100,2.55,RU,1700339145
394,laguna,38.421,-121.4238,17.28,77,100,9.77,US,1700339146
395,luena,-11.7833,19.9167,20.08,71,76,1.31,AO,1700339147
396,athens,37.9795,23.7162,14.81,45,20,7.2,GR,1700338849
397,beinamar,8.6698,15.3813,26.95,28,100,1.93,TD,1700339150
398,vila franca do campo,37.7167,-25.4333,19.38,99,100,2.83,PT,1700339151
399,kiamba,5.9894,124.6242,25.74,88,100,1.37,PH,1700339152
400,greymouth,-42.4667,171.2,13.4,67,0,1.04,NZ,1700339153
401,vanimo,-2.6741,141.3028,24.72,89,36,2.29,PG,1700339154
402,oistins,13.0667,-59.5333,29.05,74,40,5.14,BB,1700338938
403,krasnogorskiy,54.6025,61.231,-5.54,58,0,4.52,RU,1700339156
404,muhos,64.808,25.9931,-2.84,96,98,2.53,FI,1700339157
405,la mira,18.035,-102.3266,30.42,65,10,3.58,MX,1700339158
406,gorontalo,0.5412,123.0595,24.51,91,24,0.72,ID,1700339160
407,ayios konstandinos,38.6333,21.4,9.88,70,1,2.32,GR,1700339161
408,viru,-8.4167,-78.75,25.37,61,99,4.18,PE,1700339162
409,kemijarvi,66.7131,27.4306,-15.55,98,77,1.54,FI,1700339164
410,nadi,-17.8,177.4167,28.0,65,20,4.63,FJ,1700339165
411,constantia,44.1833,28.65,3.38,91,100,19.81,RO,1700339166
412,saint-francois,46.4154,3.9054,11.69,76,100,2.06,FR,1700339168
413,donetsk,48.0,37.8,3.17,77,100,6.61,UA,1700339169
414,isiolo,0.3546,37.5822,20.63,84,20,2.33,KE,1700339170
415,palora,-1.7,-77.9333,29.06,77,99,1.07,EC,1700339172
416,jiuquan,39.7432,98.5174,0.71,21,0,0.51,CN,1700339173
417,mount darwin,-16.7725,31.5838,25.92,27,0,1.59,ZW,1700339174
418,maintirano,-18.0667,44.0167,26.45,78,12,1.58,MG,1700339176
419,chernyshevsk,52.5243,117.0174,-16.14,99,65,0.55,RU,1700339177
420,north bend,43.4065,-124.2243,13.37,88,100,4.12,US,1700339167
421,mumford,5.2618,-0.759,26.85,82,99,3.11,GH,1700339180
422,kenai,60.5544,-151.2583,-12.14,92,0,2.06,US,1700339181
423,dobryanka,58.4619,56.4165,-7.94,87,99,2.81,RU,1700339182
424,kyzyl-mazhalyk,51.1333,90.6,-8.94,95,95,0.45,RU,1700339184
425,sept-iles,50.2001,-66.3821,2.81,68,75,3.09,CA,1700339186
426,saldanha,-33.0117,17.9442,16.03,88,100,2.63,ZA,1700339187
427,swakopmund,-22.6833,14.5333,16.47,64,0,1.71,NA,1700339189
428,dryden,49.7833,-92.7503,2.16,75,20,4.12,CA,1700339190
429,gimbi,9.1667,35.8333,14.36,94,99,0.32,ET,1700339191
430,eraan,9.0629,117.7016,26.12,86,83,2.4,PH,1700339158
431,verkhnevilyuysk,63.4453,120.3167,-20.87,98,100,1.08,RU,1700339193
432,kyren,51.6828,102.1408,-1.7,91,42,0.45,RU,1700339195
433,nagqu,31.5,92.0,-6.53,66,0,1.38,CN,1700339197
434,tabou,4.423,-7.3528,26.37,84,6,1.64,CI,1700339199
435,rongelap,11.1635,166.8941,27.97,76,8,7.97,MH,1700339200
436,menongue,-14.6585,17.691,25.01,39,100,1.32,AO,1700339201
437,egilsstadir,65.2653,-14.3948,1.95,87,75,3.6,IS,1700339202
438,sur,22.5667,59.5289,25.31,67,0,1.55,OM,1700339203
439,papao,-17.75,-149.55,29.82,82,86,11.16,PF,1700339204
440,lubao,14.9167,120.55,26.04,81,75,3.56,PH,1700339206
441,kailua-kona,19.6406,-155.9956,27.93,75,40,3.09,US,1700339207
442,choibalsan,48.0667,114.5,-8.63,88,5,3.82,MN,1700339208
443,san julian,21.0167,-102.1667,24.69,22,0,2.81,MX,1700339213
444,tweed heads,-28.1817,153.547,18.43,90,23,1.54,AU,1700339214
445,nachingwea,-10.3833,38.7667,24.36,80,39,2.33,TZ,1700339217
446,lubango,-14.9172,13.4925,17.88,89,100,1.02,AO,1700339218
447,honiara,-9.4333,159.95,26.58,81,18,2.19,SB,1700339219
448,zhangzhou,24.5133,117.6556,13.96,76,10,0.77,CN,1700339220
449,hobyo,5.3505,48.5268,28.19,73,100,6.43,SO,1700339221
450,kendari,-3.945,122.4989,23.38,96,87,1.52,ID,1700339222
451,palm valley,30.1775,-81.3876,26.7,75,55,3.79,US,1700339223
452,kiunga,-6.1219,141.2906,22.77,99,61,0.83,PG,1700339225
453,muriti,-1.9833,32.9167,24.36,67,15,0.99,TZ,1700339226
454,ponta delgada,37.7333,-25.6667,19.55,88,75,2.57,PT,1700339227
455,naxos,37.1056,25.3764,16.2,53,4,9.83,GR,1700339229
456,kargasok,59.0556,80.8572,-3.35,96,100,7.6,RU,1700339230
457,hadibu,12.65,54.0333,26.4,76,24,3.55,YE,1700339231
458,labytnangi,66.6572,66.4183,-24.33,95,36,2.12,RU,1700339233
459,port-cartier,50.0334,-66.8654,2.64,76,62,1.08,CA,1700339234
460,ifrane,33.3333,-5.25,12.39,35,0,1.7,MA,1700339235
461,okuta,9.2167,3.1833,27.3,29,92,1.55,NG,1700339236
462,kongolo,-5.3833,27.0,22.02,94,100,0.42,CD,1700339238
463,yung shue wan,22.2333,114.1167,19.79,61,10,5.39,HK,1700339239
464,alo,7.4178,6.7371,28.15,53,100,1.28,NG,1700339240
465,conception bay south,47.4999,-52.9981,11.53,90,100,6.66,CA,1700339143
466,sabang,5.8933,95.3214,27.84,81,100,7.57,ID,1700339243
467,duba,27.3513,35.6901,25.38,48,0,1.89,SA,1700339244
468,dhuusamarreeb,5.535,46.3861,25.5,84,96,6.05,SO,1700339246
469,victoria falls,-17.9235,25.843,26.81,26,35,1.72,ZW,1700339247
470,tremp,42.167,0.8949,11.48,80,64,1.43,ES,1700339249
471,mount gambier,-37.8333,140.7667,9.23,97,34,1.04,AU,1700339250
472,bardai,11.65,7.2333,23.37,18,73,4.25,NG,1700339251
473,yukhnov,54.7444,35.2297,-4.23,61,0,1.31,RU,1700339252
474,polyarnyy,69.1989,33.4478,-8.48,88,54,3.66,RU,1700339254
475,pandan,14.0453,124.1694,26.19,87,100,10.27,PH,1700339255
476,kerikeri,-35.2268,173.9474,17.73,95,58,1.34,NZ,1700339256
477,sulphur springs,33.1385,-95.6011,22.53,53,62,1.18,US,1700339257
478,kiama,-34.6833,150.8667,18.1,75,75,5.36,AU,1700339259
479,midvagur,62.0511,-7.1939,8.46,81,100,11.83,FO,1700339260
480,norton shores,43.1689,-86.2639,10.29,51,0,4.47,US,1700339261
481,howard springs,-12.497,131.047,26.6,95,31,1.13,AU,1700339262
482,luanda,-8.8368,13.2343,26.0,94,20,3.6,AO,1700339264
483,haimen,23.1935,116.6142,12.94,68,9,4.9,CN,1700339265
484,grand falls-windsor,48.9332,-55.6649,11.39,89,100,3.13,CA,1700339267
485,wagar,16.1525,36.2032,29.2,56,82,4.89,SD,1700339269
486,ascension,30.2169,-90.9001,23.12,64,100,2.57,US,1700339270
487,villaguay,-31.8653,-59.0269,22.72,37,0,5.22,AR,1700339271
488,owando,-0.4819,15.8999,22.61,97,93,0.92,CG,1700338996
489,corry,41.9203,-79.6403,7.67,55,6,4.79,US,1700339274
490,salalah,17.0151,54.0924,27.05,78,75,1.03,OM,1700339275
491,medicine hat,50.0501,-110.6683,13.45,36,75,5.14,CA,1700339276
492,oroqen zizhiqi,50.5667,123.7167,-12.26,95,28,1.98,CN,1700339277
493,al jawf,29.5,38.75,21.88,44,0,3.08,SA,1700339278
494,northam,51.0333,-4.2167,13.12,93,44,11.39,GB,1700339279
495,dalbandin,28.8947,64.4101,19.84,40,28,2.59,PK,1700339280
496,las heras,-46.5419,-68.9359,15.6,18,100,8.29,AR,1700339281
497,gorom-gorom,14.4439,-0.2361,29.82,17,88,4.17,BF,1700339284
498,cape coast,5.1053,-1.2466,26.89,82,84,3.25,GH,1700339285
499,toliara,-23.35,43.6667,24.63,90,0,1.88,MG,1700339286
500,port elizabeth,-33.918,25.5701,16.29,91,93,0.45,ZA,1700339265
501,weno,7.4515,151.8468,25.97,89,40,2.57,FM,1700339289
502,le pouliguen,47.2697,-2.4278,15.97,94,100,9.42,FR,1700339290
503,acapulco de juarez,16.8634,-99.8901,30.9,74,0,3.6,MX,1700339292
504,pathein,16.7833,94.7333,23.4,89,70,1.31,MM,1700339043
505,calp,38.6447,0.0445,16.71,76,15,3.88,ES,1700339294
506,byron bay,-28.65,153.6167,17.62,73,50,1.16,AU,1700339295
507,bollnas,61.3482,16.3946,-8.86,93,11,1.27,SE,1700339297
508,charlottetown,46.2352,-63.1267,14.16,98,100,7.72,CA,1700339100
509,faranah,10.0404,-10.7434,26.92,63,100,1.78,GN,1700339301
510,tvoroyri,61.5556,-6.8111,8.43,88,100,13.48,FO,1700339303
511,nueva gerona,21.8833,-82.8,28.53,59,9,3.1,CU,1700339304
512,kavalerovo,44.2661,135.0572,-1.36,82,100,6.71,RU,1700339305
513,belyy yar,53.6039,91.3903,-1.06,100,100,2.0,RU,1700339307
514,kutum,14.2,24.6667,20.84,18,99,6.67,SD,1700339308
515,masterton,-40.9597,175.6575,14.38,99,100,0.44,NZ,1700339310
516,abu jibeha,11.4562,31.2285,28.37,30,100,3.04,SD,1700339312
517,smara,26.7384,-11.6719,25.56,18,0,3.86,EH,1700339314
518,bechar,31.6167,-2.2167,18.18,19,0,1.03,DZ,1700339315
519,isangel,-19.55,169.2667,26.06,78,30,2.57,VU,1700339317
520,ouled mimoun,34.9047,-1.0339,11.01,40,2,1.49,DZ,1700339320
521,port macquarie,-31.4333,152.9167,16.61,80,77,2.54,AU,1700339323
522,tevriz,57.509,72.4042,-5.9,58,100,6.16,RU,1700339325
523,guerrero negro,27.9769,-114.0611,22.7,77,64,8.16,MX,1700339330
524,hadithah,34.1397,42.3781,19.65,46,2,5.49,IQ,1700339332
525,essen,51.45,7.0167,8.78,98,100,1.79,DE,1700339145
526,bhum,18.4667,75.6667,24.82,51,100,3.4,IN,1700339336
527,sidi abdelli,35.0694,-1.1371,12.64,45,4,1.29,DZ,1700339337
528,kujang-up,39.8672,126.0303,0.37,56,100,0.74,KP,1700339339
529,usogorsk,63.4106,48.6872,-8.52,94,100,3.97,RU,1700339340
530,klyuchi,52.2667,79.1667,6.16,59,92,15.51,RU,1700339341
531,olinda,-8.0089,-34.8553,27.85,74,75,4.12,BR,1700339303
532,tarko-sale,64.9225,77.785,-20.98,99,84,3.66,RU,1700339343
533,songling,31.1933,120.7176,7.89,43,84,2.38,CN,1700339345
534,mount isa,-20.7333,139.5,27.87,44,79,5.66,AU,1700339346
535,balabac,7.9868,117.0645,28.25,79,100,8.05,PH,1700339348
536,aykhal,66.0,111.5,-15.46,99,100,3.65,RU,1700339349
537,dhulia,20.9,74.7833,23.23,49,0,1.72,IN,1700339351
538,manggar,-2.8833,108.2667,26.23,86,22,1.73,ID,1700339352
539,kenora,49.8167,-94.4337,4.54,60,20,3.6,CA,1700339353
540,serdar,38.9764,56.2757,13.34,57,0,5.62,TM,1700339354
541,sovetskaya gavan',48.9723,140.2878,2.28,95,81,6.64,RU,1700339356
542,erenhot,43.6475,111.9767,-0.17,47,2,2.41,CN,1700339357
543,joshimath,30.5667,79.5667,11.19,34,22,3.35,IN,1700339358
544,mata-utu,-13.2816,-176.1745,28.99,79,32,7.71,WF,1700339360
545,san andres,12.5847,-81.7006,30.01,70,20,5.14,CO,1700339361
546,harper,4.375,-7.7169,26.34,84,6,1.86,LR,1700339364
547,dondo,-19.6094,34.7431,24.73,87,100,2.63,MZ,1700339365
548,melekeok village,7.4957,134.6367,26.31,94,100,2.06,PW,1700339366
549,rio grande,-32.035,-52.0986,30.06,58,2,7.47,BR,1700339231
550,souillac,-20.5167,57.5167,22.21,83,40,1.54,MU,1700339369
551,afif,23.9065,42.9172,21.77,60,96,4.26,SA,1700339370
552,wauseon,41.5492,-84.1416,11.05,39,0,6.17,US,1700339371
553,den burg,53.0542,4.7972,12.98,96,75,7.72,NL,1700339372
554,bereznik,62.8551,42.7072,-7.57,95,94,2.95,RU,1700339374
555,begun,24.9833,75.0,17.36,49,0,1.79,IN,1700339375
556,sydney,-33.8679,151.2073,18.48,77,20,3.09,AU,1700339270
557,cannonvale,-20.2833,148.7,24.66,75,69,4.25,AU,1700339377
558,island harbour,50.724,-1.2758,15.04,91,99,3.58,GB,1700339378
559,changji,44.0167,87.3167,-0.56,86,8,2.0,CN,1700339379
560,alofi,-19.0595,-169.9187,26.94,65,75,4.63,NU,1700339381
561,el sauzal de rodriguez,31.9,-116.6833,18.85,74,5,2.94,MX,1700339382
562,aracuai,-16.8497,-42.0703,39.72,18,44,2.13,BR,1700339383
563,prince george,53.9166,-122.753,6.25,69,100,1.03,CA,1700339365
564,sibu,2.3,111.8167,25.17,94,40,3.09,MY,1700339386
565,jayrud,33.8074,36.7404,17.7,77,0,4.26,SY,1700339387
566,fray luis a. beltran,-32.7912,-60.7282,24.37,25,0,4.12,AR,1700339388
567,codrington,-38.2667,141.9667,9.67,96,71,0.19,AU,1700339389
568,al mawsil al jadidah,36.3346,43.0978,17.94,64,97,4.25,IQ,1700339390
569,boksitogorsk,59.474,33.8485,-6.89,96,96,2.47,RU,1700339392
570,maralal,1.0968,36.698,16.09,90,41,2.54,KE,1700339393
571,cantaura,9.3057,-64.3584,29.03,61,100,4.07,VE,1700339394
572,magdagachi,53.45,125.8,-5.92,68,0,4.44,RU,1700339395
573,zapolyarnyy,69.4154,30.8136,-13.4,98,94,2.07,RU,1700339396
574,grenada,37.1882,-3.6067,14.95,65,0,1.03,ES,1700339397
575,jiayuguan,39.8167,98.3,0.57,24,0,0.76,CN,1700339399
576,viana do castelo,41.6932,-8.8329,15.05,88,29,1.0,PT,1700339401
577,noosa heads,-26.3833,153.15,20.19,68,99,4.27,AU,1700339402
578,hauterive,46.0901,3.4459,11.42,85,100,2.44,FR,1700339404
579,wewak,-3.5534,143.6268,25.66,89,23,3.23,PG,1700339406
580,posto fiscal rolim de moura,-13.0833,-62.2667,39.96,22,73,2.41,BR,1700339409
581,galliano,29.4422,-90.2992,24.0,57,0,5.14,US,1700339410
582,jijiga,9.35,42.8,18.68,85,76,2.85,ET,1700339411
583,pemangkat,1.1667,108.9667,26.67,82,100,1.28,ID,1700339412
